year,guest_nights,region,month,date,occupancy_rate,guest_lag1,guest_lag2,guest_lag12,occ_lag1,temp_mean,rain_sum,rain_days,rain_mean,guest_nights_total,occupancy_rate_total,share_of_total,occupancy_vs_total
2022,740518,skane,6,2022-06-01,0.6490565,629766.0,450660.0,548486.0,0.6496296,15.9,30.0,5.0,1.0,7072270.0,0.6087683,0.10470725806565644,0.040288199999999996
2022,1357369,skane,7,2022-07-01,0.7559102,740518.0,629766.0,1286331.0,0.6490565,17.3,19.5,5.0,0.6290322580645161,13740345.0,0.6860351,0.09878711196844038,0.06987509999999997
2022,983288,skane,8,2022-08-01,0.6968882,1357369.0,740518.0,921991.0,0.7559102,18.7,35.199999999999996,6.0,1.1354838709677417,9195412.0,0.6374676,0.10693245718625767,0.059420599999999935
2022,513986,skane,9,2022-09-01,0.6428882,983288.0,1357369.0,455211.0,0.6968882,12.9,82.7,13.0,2.756666666666667,4758315.0,0.6169518,0.10801848973848936,0.02593639999999997
2022,416930,skane,10,2022-10-01,0.5443581,513986.0,983288.0,425943.0,0.6428882,11.4,51.5,9.0,1.6612903225806452,4125185.0,0.5664762,0.10106940658418956,-0.02211810000000003
2022,375691,skane,11,2022-11-01,0.5519505,416930.0,513986.0,372617.0,0.5443581,7.0,13.1,5.0,0.43666666666666665,3714500.0,0.5605933,0.10114174182258716,-0.00864279999999995
2022,302280,skane,12,2022-12-01,0.4230946,375691.0,416930.0,271988.0,0.5519505,0.5,76.3,12.0,2.4612903225806453,3543896.0,0.4316962,0.08529595676622564,-0.008601599999999987
2023,279467,skane,1,2023-01-01,0.4313426,302280.0,375691.0,187794.0,0.4230946,3.5,104.0,18.0,3.3548387096774195,3888449.0,0.4365071,0.07187107250217246,-0.005164499999999961
2023,328570,skane,2,2023-02-01,0.4959184,279467.0,302280.0,251002.0,0.4313426,2.5,46.2,7.0,1.6500000000000001,4399152.0,0.5009285,0.07468939468333897,-0.005010100000000017
2023,356323,skane,3,2023-03-01,0.4971195,328570.0,279467.0,330071.0,0.4959184,3.1,83.0,16.0,2.6774193548387095,4661496.0,0.5256942,0.07643962367445988,-0.02857470000000001
2023,465979,skane,4,2023-04-01,0.538202,356323.0,328570.0,450660.0,0.4971195,6.7,21.5,3.0,0.7166666666666667,4405004.0,0.502614,0.10578401290895537,0.03558799999999995
2023,625630,skane,5,2023-05-01,0.6285877,465979.0,356323.0,629766.0,0.538202,11.8,12.7,3.0,0.4096774193548387,5528652.0,0.5854359,0.11316139992171691,0.04315179999999996
2023,752969,skane,6,2023-06-01,0.6268673,625630.0,465979.0,740518.0,0.6285877,16.9,21.799999999999997,3.0,0.7266666666666666,7103204.0,0.5862525,0.10600413559852709,0.04061480000000006
2023,1384471,skane,7,2023-07-01,0.782015,752969.0,625630.0,1357369.0,0.6268673,16.7,116.3,14.0,3.7516129032258063,13562052.0,0.6803346,0.10208418313098933,0.1016804
2023,970505,skane,8,2023-08-01,0.6963093,1384471.0,752969.0,983288.0,0.782015,16.5,157.4,12.0,5.077419354838709,8762592.0,0.6276351,0.11075547052744211,0.06867420000000002
2023,544839,skane,9,2023-09-01,0.6510851,970505.0,1384471.0,513986.0,0.6963093,16.4,15.8,3.0,0.5266666666666667,4893562.0,0.6055911,0.11133791704284118,0.04549399999999992
2023,429427,skane,10,2023-10-01,0.5704952,544839.0,970505.0,416930.0,0.6510851,9.9,93.5,11.0,3.0161290322580645,4088753.0,0.5578276,0.10502639802404302,0.012667600000000001
2023,371075,skane,11,2023-11-01,0.5548275,429427.0,544839.0,375691.0,0.5704952,4.0,104.2,13.0,3.4733333333333336,3620338.0,0.5387441,0.10249733588410806,0.01608340000000008
2023,315449,skane,12,2023-12-01,0.4225529,371075.0,429427.0,302280.0,0.5548275,2.3,97.7,16.0,3.1516129032258067,3670229.0,0.4277813,0.08594804302401839,-0.005228399999999966
2024,260309,skane,1,2024-01-01,0.394293,315449.0,371075.0,279467.0,0.4225529,-0.2,61.4,11.0,1.9806451612903226,3903626.0,0.4252831,0.06668389850871984,-0.03099010000000002
2024,320834,skane,2,2024-02-01,0.4640477,260309.0,315449.0,328570.0,0.394293,3.7,84.2,12.0,2.903448275862069,4543664.0,0.4892229,0.07061129520140574,-0.02517520000000001
2024,382390,skane,3,2024-03-01,0.4854802,320834.0,260309.0,356323.0,0.4640477,4.7,19.5,9.0,0.6290322580645161,4856534.0,0.4992094,0.078737222883645,-0.013729200000000052
2024,400371,skane,4,2024-04-01,0.5344525,382390.0,320834.0,465979.0,0.4854802,7.4,53.2,11.0,1.7733333333333334,3979292.0,0.5066031,0.1006136267456623,0.027849400000000024
2024,646431,skane,5,2024-05-01,0.6608279,400371.0,382390.0,625630.0,0.5344525,14.2,11.8,3.0,0.3806451612903226,5598391.0,0.5810834,0.11546728336766761,0.0797445
2024,775827,skane,6,2024-06-01,0.6383082,646431.0,400371.0,752969.0,0.6608279,15.4,51.6,12.0,1.72,7260255.0,0.5738514,0.10685946981201074,0.06445679999999998
2024,1367095,skane,7,2024-07-01,0.7648584,775827.0,646431.0,1384471.0,0.6383082,17.1,62.6,9.0,2.0193548387096776,13416782.0,0.6784272,0.10189440359096541,0.08643120000000004
2024,1022323,skane,8,2024-08-01,0.7031626,1367095.0,775827.0,970505.0,0.7648584,17.5,44.9,7.0,1.4483870967741934,9111947.0,0.6401956,0.11219588963807625,0.062967
2024,534043,skane,9,2024-09-01,0.6411054,1022323.0,1367095.0,544839.0,0.7031626,15.3,94.7,7.0,3.1566666666666667,4780928.0,0.6006972,0.1117027907552676,0.040408200000000005
2024,432772,skane,10,2024-10-01,0.5628101,534043.0,1022323.0,429427.0,0.6411054,10.3,57.5,10.0,1.8548387096774193,4178713.0,0.5601385,0.1035658586746685,0.002671599999999996
2024,375271,skane,11,2024-11-01,0.556686,432772.0,534043.0,371075.0,0.5628101,5.6,35.8,7.0,1.1933333333333331,3675177.0,0.5398743,0.10210963988945294,0.016811699999999985
2024,340254,skane,12,2024-12-01,0.4486825,375271.0,432772.0,315449.0,0.556686,4.5,42.9,10.0,1.3838709677419354,3744260.0,0.4298108,0.09087349703279153,0.01887169999999999
2025,281575,skane,1,2025-01-01,0.3700324,340254.0,375271.0,260309.0,0.4486825,2.1,52.5,10.0,1.6935483870967742,4071765.0,0.4101865,0.06915305770347749,-0.040154100000000026
2025,339966,skane,2,2025-02-01,0.4678035,281575.0,340254.0,320834.0,0.3700324,1.0,7.800000000000001,3.0,0.2785714285714286,4663186.0,0.4871874,0.07290423328599803,-0.01938390000000001
2025,339076,skane,3,2025-03-01,0.4352624,339966.0,281575.0,382390.0,0.4678035,4.9,18.4,3.0,0.5935483870967742,4632831.0,0.4888762,0.07318980554222677,-0.05361379999999999
2025,560691,skane,9,2025-09-01,0.6217693,1041652.0,1366578.0,534043.0,0.6999944,14.9,54.6,8.0,1.82,5044331.0,0.6092585,0.11115269794944067,0.012510799999999933
2025,450210,skane,10,2025-10-01,0.5359205,560691.0,1041652.0,432772.0,0.6217693,9.7,81.1,10.0,2.616129032258064,4444613.0,0.5682515,0.10129340844748463,-0.032331
2025,372689,skane,11,2025-11-01,0.5078848,450210.0,560691.0,375271.0,0.5359205,5.2,51.1,7.0,1.7033333333333334,3631418.0,0.5309661,0.10262905564713289,-0.02308129999999997
2025,336377,skane,12,2025-12-01,0.4132695,372689.0,450210.0,340254.0,0.5078848,4.4,19.400000000000002,4.0,0.6258064516129033,4017512.0,0.4387545,0.08372769017242512,-0.02548499999999998
2026,304085,skane,1,2026-01-01,0.4026232,336377.0,372689.0,281575.0,0.4132695,-1.3,39.8,8.0,1.2838709677419353,4260973.0,0.4233778,0.07136515532954563,-0.020754600000000012
2016,1628450,stockholm,7,2016-07-01,0.7057156,1269965.0,1213399.0,1680753.0,0.709836,19.0,69.0,7.0,2.225806451612903,,0.6891161,,0.01659949999999999
2016,1568687,stockholm,8,2016-08-01,0.7397433,1628450.0,1269965.0,1512587.0,0.7057156,16.9,55.900000000000006,11.0,1.8032258064516131,,0.6567456,,0.08299769999999995
2016,1238386,stockholm,9,2016-09-01,0.765158,1568687.0,1628450.0,1212505.0,0.7397433,15.3,23.7,3.0,0.7899999999999999,,0.6345154,,0.13064260000000005
2016,1153936,stockholm,10,2016-10-01,0.7062949,1238386.0,1568687.0,1104706.0,0.765158,7.2,32.800000000000004,10.0,1.0580645161290323,,0.5925844,,0.11371049999999994
2016,1043062,stockholm,11,2016-11-01,0.6842127,1153936.0,1238386.0,1005162.0,0.7062949,2.0,94.5,16.0,3.15,,0.5754001,,0.10881260000000004
2016,898117,stockholm,12,2016-12-01,0.5524633,1043062.0,1153936.0,804727.0,0.6842127,2.2,30.900000000000002,6.0,0.9967741935483871,,0.463679,,0.08878429999999998
2017,829214,stockholm,1,2017-01-01,0.5355246,898117.0,1043062.0,730825.0,0.5524633,-0.3,30.0,4.0,0.967741935483871,,0.4657967,,0.06972790000000001
2017,861818,stockholm,2,2017-02-01,0.5876946,829214.0,898117.0,816792.0,0.5355246,0.2,34.9,8.0,1.2464285714285714,,0.5289975,,0.05869709999999995
2017,980811,stockholm,3,2017-03-01,0.6122251,861818.0,829214.0,866042.0,0.5876946,3.3,29.1,6.0,0.9387096774193548,,0.5421833,,0.07004179999999993
2017,1020331,stockholm,4,2017-04-01,0.5877153,980811.0,861818.0,1010348.0,0.6122251,4.9,28.8,7.0,0.9600000000000001,,0.5106015,,0.07711380000000001
2017,1319724,stockholm,5,2017-05-01,0.7392494,1020331.0,980811.0,1213399.0,0.5877153,11.3,17.0,3.0,0.5483870967741935,,0.6147817,,0.12446769999999996
2017,1354057,stockholm,6,2017-06-01,0.7009086,1319724.0,1020331.0,1269965.0,0.7392494,15.2,66.2,10.0,2.2066666666666666,,0.61048,,0.09042859999999997
2017,1586888,stockholm,7,2017-07-01,0.6622688,1354057.0,1319724.0,1628450.0,0.7009086,17.4,16.9,5.0,0.5451612903225806,,0.6754255,,-0.013156700000000021
2017,1606477,stockholm,8,2017-08-01,0.7440172,1586888.0,1354057.0,1568687.0,0.6622688,17.0,55.0,11.0,1.7741935483870968,,0.6616033,,0.08241390000000004
2017,1270444,stockholm,9,2017-09-01,0.7331299,1606477.0,1586888.0,1238386.0,0.7440172,13.1,56.800000000000004,8.0,1.8933333333333335,,0.6326416,,0.10048829999999997
2017,1180884,stockholm,10,2017-10-01,0.6858468,1270444.0,1606477.0,1153936.0,0.7331299,8.0,112.3,15.0,3.6225806451612903,,0.5801097,,0.10573710000000003
2017,1109767,stockholm,11,2017-11-01,0.6831414,1180884.0,1270444.0,1043062.0,0.6858468,3.8,59.9,12.0,1.9966666666666666,,0.5802772,,0.10286419999999996
2017,927938,stockholm,12,2017-12-01,0.5256817,1109767.0,1180884.0,898117.0,0.6831414,1.5,59.0,12.0,1.903225806451613,,0.4567209,,0.06896080000000004
2018,851497,stockholm,1,2018-01-01,0.5116226,927938.0,1109767.0,829214.0,0.5256817,0.2,60.7,11.0,1.9580645161290324,,0.4726396,,0.038983000000000045
2018,885777,stockholm,2,2018-02-01,0.5649977,851497.0,927938.0,861818.0,0.5116226,-3.2,31.2,9.0,1.1142857142857143,,0.528933,,0.03606470000000006
2018,1057797,stockholm,3,2018-03-01,0.5941585,885777.0,851497.0,980811.0,0.5649977,-1.6,27.8,6.0,0.8967741935483872,,0.5349543,,0.05920420000000004
2018,1101628,stockholm,4,2018-04-01,0.6402843,1057797.0,885777.0,1020331.0,0.5941585,7.1,26.1,8.0,0.87,,0.5394311,,0.10085319999999998
2018,1321140,stockholm,5,2018-05-01,0.7085104,1101628.0,1057797.0,1319724.0,0.6402843,16.1,6.4,2.0,0.2064516129032258,,0.6018397,,0.10667070000000001
2018,1381040,stockholm,6,2018-06-01,0.7060448,1321140.0,1101628.0,1354057.0,0.7085104,17.3,33.9,7.0,1.13,,0.6025306,,0.1035142
2018,1700639,stockholm,7,2018-07-01,0.6837977,1381040.0,1321140.0,1586888.0,0.7060448,22.5,14.1,3.0,0.45483870967741935,,0.67403,,0.009767699999999935
2018,1691543,stockholm,8,2018-08-01,0.756354,1700639.0,1381040.0,1606477.0,0.6837977,19.3,57.2,10.0,1.8451612903225807,,0.6605916,,0.09576240000000003
2018,1292900,stockholm,9,2018-09-01,0.739373,1691543.0,1700639.0,1270444.0,0.756354,14.3,51.1,10.0,1.7033333333333334,,0.6210127,,0.11836029999999997
2018,1214939,stockholm,10,2018-10-01,0.6996462,1292900.0,1691543.0,1180884.0,0.739373,8.7,25.9,5.0,0.8354838709677419,,0.5998318,,0.09981439999999997
2018,1129424,stockholm,11,2018-11-01,0.6912885,1214939.0,1292900.0,1109767.0,0.6996462,4.5,33.8,5.0,1.1266666666666665,,0.5781923,,0.11309619999999998
2018,966395,stockholm,12,2018-12-01,0.5435277,1129424.0,1214939.0,927938.0,0.6912885,0.8,41.3,11.0,1.332258064516129,,0.4583094,,0.08521829999999997
2019,903851,stockholm,1,2019-01-01,0.5231295,966395.0,1129424.0,851497.0,0.5435277,-1.7,38.800000000000004,9.0,1.2516129032258065,,0.45681,,0.06631950000000003
2019,922085,stockholm,2,2019-02-01,0.5653979,903851.0,966395.0,885777.0,0.5231295,1.9,48.9,9.0,1.7464285714285714,,0.5118951,,0.05350279999999996
2019,1081187,stockholm,3,2019-03-01,0.6089285,922085.0,903851.0,1057797.0,0.5653979,2.7,59.199999999999996,13.0,1.9096774193548385,,0.5240748,,0.08485370000000003
2019,1097037,stockholm,4,2019-04-01,0.5915596,1081187.0,922085.0,1101628.0,0.6089285,7.4,4.0,1.0,0.13333333333333333,,0.4993012,,0.09225839999999996
2019,1455861,stockholm,5,2019-05-01,0.7313124,1097037.0,1081187.0,1321140.0,0.5915596,10.9,57.0,10.0,1.8387096774193548,,0.5931845,,0.13812789999999997
2019,1494458,stockholm,6,2019-06-01,0.7045181,1455861.0,1097037.0,1381040.0,0.7313124,18.4,26.7,7.0,0.89,,0.594647,,0.1098711
2019,1755071,stockholm,7,2019-07-01,0.6663501,1494458.0,1455861.0,1700639.0,0.7045181,17.7,51.0,9.0,1.6451612903225807,,0.6814067,,-0.015056600000000087
2019,1789895,stockholm,8,2019-08-01,0.7594153,1755071.0,1494458.0,1691543.0,0.6663501,18.0,58.2,9.0,1.8774193548387097,,0.6465385,,0.1128768
2019,1325865,stockholm,9,2019-09-01,0.734234,1789895.0,1755071.0,1292900.0,0.7594153,13.2,44.9,11.0,1.4966666666666666,,0.6042822,,0.12995180000000006
2019,1293835,stockholm,10,2019-10-01,0.6933828,1325865.0,1789895.0,1214939.0,0.734234,7.2,63.6,14.0,2.0516129032258066,,0.5741631,,0.11921969999999993
2019,1187371,stockholm,11,2019-11-01,0.6809019,1293835.0,1325865.0,1129424.0,0.6933828,4.0,79.6,14.0,2.6533333333333333,,0.5584918,,0.12241009999999997
2019,993408,stockholm,12,2019-12-01,0.5303121,1187371.0,1293835.0,966395.0,0.6809019,3.0,93.8,15.0,3.0258064516129033,,0.4349717,,0.09534039999999994
2020,920746,stockholm,1,2020-01-01,0.5055939,993408.0,1187371.0,903851.0,0.5303121,4.1,21.2,4.0,0.6838709677419355,,0.4471717,,0.058422200000000035
2020,977184,stockholm,2,2020-02-01,0.5498643,920746.0,993408.0,922085.0,0.5055939,2.9,26.0,6.0,0.896551724137931,,0.5046571,,0.0452072
2020,518125,stockholm,3,2020-03-01,0.2818324,977184.0,920746.0,1081187.0,0.5498643,3.6,47.9,10.0,1.5451612903225806,,0.2907132,,-0.008880800000000022
2020,254372,stockholm,4,2020-04-01,0.1371265,518125.0,977184.0,1097037.0,0.2818324,7.1,21.2,4.0,0.7066666666666667,,0.1463742,,-0.009247699999999998
2020,334660,stockholm,5,2020-05-01,0.1759144,254372.0,518125.0,1455861.0,0.1371265,10.1,51.2,8.0,1.6516129032258065,,0.1885333,,-0.012618899999999988
2020,440666,stockholm,6,2020-06-01,0.2198542,334660.0,254372.0,1494458.0,0.1759144,18.6,51.6,5.0,1.72,,0.2640536,,-0.0441994
2020,723872,stockholm,7,2020-07-01,0.3060214,440666.0,334660.0,1755071.0,0.2198542,17.0,120.2,11.0,3.8774193548387097,9362437.0,0.4892605,0.0773166217300047,-0.1832391
2020,682125,stockholm,8,2020-08-01,0.3217925,723872.0,440666.0,1789895.0,0.3060214,19.3,51.8,4.0,1.6709677419354838,6051947.0,0.4128624,0.11271166122241322,-0.09106990000000004
2020,596109,stockholm,9,2020-09-01,0.3382928,682125.0,723872.0,1325865.0,0.3217925,14.2,26.1,7.0,0.87,3122374.0,0.3914287,0.19091530995325992,-0.053135900000000014
2020,676731,stockholm,10,2020-10-01,0.3627305,596109.0,682125.0,1293835.0,0.3382928,9.3,89.2,13.0,2.8774193548387097,3102050.0,0.4004856,0.2181560580906175,-0.037755099999999986
2020,408130,stockholm,11,2020-11-01,0.2397322,676731.0,596109.0,1187371.0,0.3627305,6.9,31.0,11.0,1.0333333333333334,1578479.0,0.2404001,0.2585590305604319,-0.000667899999999999
2020,369181,stockholm,12,2020-12-01,0.218454,408130.0,676731.0,993408.0,0.2397322,4.0,73.5,14.0,2.370967741935484,1822666.0,0.2099182,0.20255000093269968,0.00853580000000001
2021,364618,stockholm,1,2021-01-01,0.21738,369181.0,408130.0,920746.0,0.218454,-1.2,87.60000000000001,12.0,2.8258064516129036,2226756.0,0.2169768,0.16374402943115457,0.00040319999999999245
2021,405943,stockholm,2,2021-02-01,0.2508996,364618.0,369181.0,977184.0,0.21738,-2.0,15.3,3.0,0.5464285714285715,2648072.0,0.2759472,0.15329756894827634,-0.025047600000000003
2021,446249,stockholm,3,2021-03-01,0.2604728,405943.0,364618.0,518125.0,0.2508996,3.5,16.6,4.0,0.535483870967742,2901804.0,0.2776855,0.15378330169784038,-0.01721269999999997
2021,451557,stockholm,4,2021-04-01,0.2565799,446249.0,405943.0,254372.0,0.2604728,5.3,25.5,7.0,0.85,2561305.0,0.2750142,0.17629958165856857,-0.01843429999999996
2021,550176,stockholm,5,2021-05-01,0.2803997,451557.0,446249.0,334660.0,0.2565799,10.6,117.8,12.0,3.8,3285141.0,0.300186,0.16747409015320805,-0.019786300000000034
2021,669780,stockholm,6,2021-06-01,0.3238655,550176.0,451557.0,440666.0,0.2803997,19.3,23.099999999999998,5.0,0.7699999999999999,4915231.0,0.3724332,0.13626623041724795,-0.04856770000000005
2021,1264017,stockholm,7,2021-07-01,0.4882704,669780.0,550176.0,723872.0,0.3238655,21.2,21.7,9.0,0.7,12214588.0,0.6212232,0.10348421084689881,-0.13295279999999998
2021,1180591,stockholm,8,2021-08-01,0.4880427,1264017.0,669780.0,682125.0,0.4882704,16.0,86.3,12.0,2.7838709677419353,8419059.0,0.5533124,0.14022837944240563,-0.06526970000000004
2021,901861,stockholm,9,2021-09-01,0.4863181,1180591.0,1264017.0,596109.0,0.4880427,12.7,41.2,5.0,1.3733333333333335,4078085.0,0.4933449,0.2211481614532311,-0.0070268
2021,1060063,stockholm,10,2021-10-01,0.5412755,901861.0,1180591.0,676731.0,0.4863181,9.3,52.1,8.0,1.6806451612903226,3885128.0,0.5103553,0.2728514993585797,0.030920200000000064
2021,1087841,stockholm,11,2021-11-01,0.5873108,1060063.0,901861.0,408130.0,0.5412755,3.7,28.5,5.0,0.95,3708263.0,0.5345799,0.2933559458970413,0.052730900000000025
2021,850145,stockholm,12,2021-12-01,0.4272641,1087841.0,1060063.0,369181.0,0.5873108,-1.6,37.2,9.0,1.2000000000000002,3376374.0,0.3913231,0.25179230736879266,0.035941
2022,539545,stockholm,1,2022-01-01,0.2755423,850145.0,1087841.0,364618.0,0.4272641,0.5,59.6,9.0,1.9225806451612903,3102075.0,0.2879721,0.17393035307012242,-0.01242979999999999
2022,657607,stockholm,2,2022-02-01,0.3736149,539545.0,850145.0,405943.0,0.2755423,0.9,62.8,9.0,2.242857142857143,3810755.0,0.3942502,0.17256606630444624,-0.020635299999999968
2022,953104,stockholm,3,2022-03-01,0.5055487,657607.0,539545.0,446249.0,0.3736149,4.1,1.6,0.0,0.05161290322580645,4559746.0,0.4901349,0.2090256781847059,0.015413799999999978
2022,1150838,stockholm,4,2022-04-01,0.5858442,953104.0,657607.0,451557.0,0.5055487,5.6,33.1,5.0,1.1033333333333333,4619668.0,0.5194867,0.24911703611601527,0.06635750000000007
2022,1373876,stockholm,5,2022-05-01,0.689891,1150838.0,953104.0,550176.0,0.5858442,11.5,49.6,10.0,1.6,5515961.0,0.6029911,0.2490728270196254,0.08689990000000003
2022,1471559,stockholm,6,2022-06-01,0.6976329,1373876.0,1150838.0,669780.0,0.689891,18.1,46.9,8.0,1.5633333333333332,7072270.0,0.6087683,0.20807449376225737,0.08886459999999996
2022,1776892,stockholm,7,2022-07-01,0.6516676,1471559.0,1373876.0,1264017.0,0.6976329,18.4,35.2,8.0,1.135483870967742,13740345.0,0.6860351,0.12931931476247505,-0.034367499999999995
2022,1619322,stockholm,8,2022-08-01,0.6758459,1776892.0,1471559.0,1180591.0,0.6516676,19.8,53.1,7.0,1.7129032258064516,9195412.0,0.6374676,0.17610108171335878,0.038378299999999976
2022,1337770,stockholm,9,2022-09-01,0.714597,1619322.0,1776892.0,901861.0,0.6758459,12.2,45.199999999999996,7.0,1.5066666666666666,4758315.0,0.6169518,0.2811436401331143,0.09764519999999999
2022,1274857,stockholm,10,2022-10-01,0.6560662,1337770.0,1619322.0,1060063.0,0.714597,10.1,41.4,9.0,1.335483870967742,4125185.0,0.5664762,0.30904238234164044,0.08959000000000006
2022,1176099,stockholm,11,2022-11-01,0.6525444,1274857.0,1337770.0,1087841.0,0.6560662,5.5,67.9,11.0,2.2633333333333336,3714500.0,0.5605933,0.3166237717054785,0.09195110000000006
2022,1010224,stockholm,12,2022-12-01,0.505294,1176099.0,1274857.0,850145.0,0.6525444,-1.4,35.5,12.0,1.1451612903225807,3543896.0,0.4316962,0.28506028393609745,0.07359780000000005
2023,865432,stockholm,1,2023-01-01,0.4670937,1010224.0,1176099.0,539545.0,0.505294,1.2,81.0,12.0,2.6129032258064515,3888449.0,0.4365071,0.22256483240489974,0.03058660000000002
2023,909136,stockholm,2,2023-02-01,0.5253382,865432.0,1010224.0,657607.0,0.4670937,0.5,38.1,8.0,1.3607142857142858,4399152.0,0.5009285,0.20666164751752156,0.02440969999999998
2023,1100695,stockholm,3,2023-03-01,0.5838322,909136.0,865432.0,953104.0,0.5253382,0.6,72.8,14.0,2.3483870967741933,4661496.0,0.5256942,0.23612484060910918,0.05813800000000002
2023,1150112,stockholm,4,2023-04-01,0.5838609,1100695.0,909136.0,1150838.0,0.5838322,5.7,18.0,6.0,0.6,4405004.0,0.502614,0.2610921579185853,0.08124690000000001
2023,1420410,stockholm,5,2023-05-01,0.6997081,1150112.0,1100695.0,1373876.0,0.5838609,12.4,27.0,3.0,0.8709677419354839,5528652.0,0.5854359,0.2569179611956043,0.11427220000000005
2023,1453126,stockholm,6,2023-06-01,0.6778972,1420410.0,1150112.0,1471559.0,0.6997081,18.5,10.4,3.0,0.3466666666666667,7103204.0,0.5862525,0.20457331649210694,0.09164470000000002
2023,1791940,stockholm,7,2023-07-01,0.6653007,1453126.0,1420410.0,1776892.0,0.6778972,17.5,121.4,17.0,3.916129032258065,13562052.0,0.6803346,0.13212897281325864,-0.015033900000000044
2023,1676336,stockholm,8,2023-08-01,0.7086715,1791940.0,1453126.0,1619322.0,0.6653007,16.9,107.0,15.0,3.4516129032258065,8762592.0,0.6276351,0.19130595148102297,0.08103640000000001
2023,1366517,stockholm,9,2023-09-01,0.7074599,1676336.0,1791940.0,1337770.0,0.7086715,15.7,34.2,4.0,1.1400000000000001,4893562.0,0.6055911,0.27924791797876475,0.10186879999999998
2023,1262004,stockholm,10,2023-10-01,0.6525723,1366517.0,1676336.0,1274857.0,0.7074599,6.7,77.1,13.0,2.487096774193548,4088753.0,0.5578276,0.3086525402732814,0.09474470000000002
2023,1156412,stockholm,11,2023-11-01,0.633724,1262004.0,1366517.0,1176099.0,0.6525723,1.7,80.2,14.0,2.6733333333333333,3620338.0,0.5387441,0.3194210043371641,0.0949799
2023,1004514,stockholm,12,2023-12-01,0.5009173,1156412.0,1262004.0,1010224.0,0.633724,-1.8,57.3,14.0,1.8483870967741935,3670229.0,0.4277813,0.27369245897190614,0.07313600000000003
2024,880054,stockholm,1,2024-01-01,0.4787436,1004514.0,1156412.0,865432.0,0.5009173,-2.9,46.7,12.0,1.506451612903226,3903626.0,0.4252831,0.225445265504431,0.053460499999999966
2024,939765,stockholm,2,2024-02-01,0.5405212,880054.0,1004514.0,909136.0,0.4787436,0.6,70.5,15.0,2.4310344827586206,4543664.0,0.4892229,0.20682977438472563,0.05129830000000002
2024,1103604,stockholm,3,2024-03-01,0.5648018,939765.0,880054.0,1100695.0,0.5405212,3.0,29.0,6.0,0.9354838709677419,4856534.0,0.4992094,0.2272410735722225,0.0655924
2024,1111894,stockholm,4,2024-04-01,0.6025568,1103604.0,939765.0,1150112.0,0.5648018,4.9,54.8,10.0,1.8266666666666667,3979292.0,0.5066031,0.27942005763839395,0.09595370000000003
2024,1458091,stockholm,5,2024-05-01,0.7052512,1111894.0,1103604.0,1420410.0,0.6025568,14.9,22.900000000000002,4.0,0.7387096774193549,5598391.0,0.5810834,0.26044822521328004,0.12416779999999994
2024,1438668,stockholm,6,2024-06-01,0.663053,1458091.0,1111894.0,1453126.0,0.7052512,17.3,62.0,10.0,2.066666666666667,7260255.0,0.5738514,0.1981566763150881,0.08920159999999999
2024,1829344,stockholm,7,2024-07-01,0.6760041,1438668.0,1458091.0,1791940.0,0.663053,18.8,55.800000000000004,11.0,1.8,13416782.0,0.6784272,0.13634744903807783,-0.0024231000000000114
2024,1762249,stockholm,8,2024-08-01,0.7185221,1829344.0,1438668.0,1676336.0,0.6760041,18.7,21.1,6.0,0.6806451612903226,9111947.0,0.6401956,0.1933998299156042,0.07832650000000008
2024,1340410,stockholm,9,2024-09-01,0.7086791,1762249.0,1829344.0,1366517.0,0.7185221,14.7,87.8,6.0,2.9266666666666667,4780928.0,0.6006972,0.2803660711895264,0.10798189999999996
2024,1292403,stockholm,10,2024-10-01,0.6535312,1340410.0,1762249.0,1262004.0,0.7086791,9.8,69.4,5.0,2.238709677419355,4178713.0,0.5601385,0.3092825470425942,0.0933927
2024,1171740,stockholm,11,2024-11-01,0.6376285,1292403.0,1340410.0,1156412.0,0.6535312,4.1,32.6,6.0,1.0866666666666667,3675177.0,0.5398743,0.3188254606512829,0.09775420000000001
2024,1027527,stockholm,12,2024-12-01,0.5053809,1171740.0,1292403.0,1004514.0,0.6376285,2.3,66.7,10.0,2.1516129032258067,3744260.0,0.4298108,0.2744272566541853,0.07557010000000003
2025,867052,stockholm,1,2025-01-01,0.453686,1027527.0,1171740.0,880054.0,0.5053809,0.9,57.7,11.0,1.8612903225806452,4071765.0,0.4101865,0.2129425445721941,0.04349949999999997
2025,916160,stockholm,2,2025-02-01,0.5113208,867052.0,1027527.0,939765.0,0.453686,-0.1,16.5,5.0,0.5892857142857143,4663186.0,0.4871874,0.196466535969185,0.024133400000000027
2025,1188943,stockholm,3,2025-03-01,0.5720454,916160.0,867052.0,1103604.0,0.5113208,4.9,5.1,2.0,0.16451612903225804,4632831.0,0.4888762,0.2566342264589406,0.08316920000000005
2025,1129319,stockholm,4,2025-04-01,0.548769,1188943.0,916160.0,1111894.0,0.5720454,8.3,9.3,3.0,0.31,4474557.0,0.4751703,0.25238677259000164,0.07359869999999996
2025,1463292,stockholm,5,2025-05-01,0.6977502,1129319.0,1188943.0,1458091.0,0.548769,10.5,25.0,7.0,0.8064516129032258,5710425.0,0.5808849,0.2562492283849276,0.11686529999999995
