region,date,sunny_days,mean_sun_hours,total_sun_hours
skane,2024-11-01,2,1.3778240740740741,41.334722222222226
skane,2024-12-01,0,0.7086200716845878,21.967222222222222
skane,2025-01-01,3,1.1033691756272404,34.20444444444445
skane,2025-02-01,7,2.833452380952381,79.33666666666667
skane,2025-03-01,18,6.168001792114695,191.20805555555555
skane,2025-04-01,18,7.597203703703704,227.91611111111112
skane,2025-05-01,18,7.130044802867384,221.0313888888889
skane,2025-06-01,20,8.672666666666666,260.18
skane,2025-07-01,18,7.061281362007168,218.8997222222222
skane,2025-08-01,22,8.38233870967742,259.8525
skane,2025-09-01,17,6.365055555555555,190.95166666666665
skane,2025-10-01,6,2.784811827956989,86.32916666666667
skane,2025-11-01,5,1.8705092592592591,56.11527777777778
skane,2025-12-01,1,1.0968458781362007,34.00222222222222
skane,2026-01-01,4,1.685268817204301,52.24333333333333
skane,2026-02-01,0,0.0,0.0
stockholm,1983-01-01,0,0.6763440860215053,20.966666666666665
stockholm,1983-02-01,7,3.515952380952381,98.44666666666667
stockholm,1983-03-01,3,2.225806451612903,69.0
stockholm,1983-04-01,7,3.339888888888889,100.19666666666667
stockholm,1983-05-01,15,6.4702688172043015,200.57833333333335
stockholm,1983-06-01,17,7.781944444444445,233.45833333333334
stockholm,1983-07-01,22,9.276559139784945,287.5733333333333
stockholm,1983-08-01,22,8.362795698924732,259.24666666666667
stockholm,1983-09-01,7,3.2504444444444447,97.51333333333334
stockholm,1983-10-01,5,2.7722580645161288,85.94
stockholm,1983-11-01,3,2.1520555555555556,64.56166666666667
stockholm,1983-12-01,0,0.6009139784946237,18.628333333333334
stockholm,1984-01-01,0,1.276559139784946,39.57333333333333
stockholm,1984-02-01,3,1.2680459770114942,36.77333333333333
stockholm,1984-03-01,10,3.7453225806451615,116.105
stockholm,1984-04-01,14,6.319166666666666,189.575
stockholm,1984-05-01,17,7.564784946236559,234.50833333333333
stockholm,1984-06-01,15,6.600333333333333,198.01
stockholm,1984-07-01,12,5.59752688172043,173.52333333333334
stockholm,1984-08-01,15,5.917956989247312,183.45666666666668
stockholm,1984-09-01,7,2.9939999999999998,89.82
stockholm,1984-10-01,5,2.061989247311828,63.92166666666667
stockholm,1984-11-01,2,1.2507222222222223,37.52166666666667
stockholm,1984-12-01,0,0.688010752688172,21.328333333333333
stockholm,1985-01-01,0,1.051021505376344,32.58166666666666
stockholm,1985-02-01,7,3.451964285714286,96.655
stockholm,1985-03-01,6,2.340161290322581,72.545
stockholm,1985-04-01,12,5.1305,153.915
stockholm,1985-05-01,20,8.991666666666667,278.7416666666667
stockholm,1985-06-01,14,7.195722222222222,215.87166666666667
stockholm,1985-07-01,18,6.773494623655914,209.97833333333332
stockholm,1985-08-01,13,5.054462365591398,156.68833333333333
stockholm,1985-09-01,10,4.636055555555556,139.08166666666668
stockholm,1985-10-01,6,3.3722580645161293,104.54
stockholm,1985-11-01,2,1.1925,35.775
stockholm,1985-12-01,0,1.2223118279569891,37.891666666666666
stockholm,1986-01-01,0,0.7174731182795699,22.241666666666667
stockholm,1986-02-01,4,3.0448214285714283,85.255
stockholm,1986-03-01,7,2.974301075268817,92.20333333333333
stockholm,1986-04-01,10,4.448166666666666,133.445
stockholm,1986-05-01,25,10.203978494623655,316.3233333333333
stockholm,1986-06-01,21,10.218444444444446,306.55333333333334
stockholm,1986-07-01,22,8.341612903225805,258.59
stockholm,1986-08-01,7,4.044462365591397,125.37833333333333
stockholm,1986-09-01,18,6.324833333333333,189.745
stockholm,1986-10-01,7,2.8755913978494623,89.14333333333333
stockholm,1986-11-01,4,1.5561111111111112,46.68333333333334
stockholm,1986-12-01,0,0.6961827956989247,21.581666666666667
stockholm,1987-01-01,3,2.586182795698925,80.17166666666667
stockholm,1987-02-01,10,3.993690476190476,111.82333333333332
stockholm,1987-03-01,15,5.649623655913978,175.13833333333332
stockholm,1987-04-01,17,6.870555555555556,206.11666666666667
stockholm,1987-05-01,10,6.150537634408602,190.66666666666666
stockholm,1987-06-01,6,4.228777777777777,126.86333333333333
stockholm,1987-07-01,20,8.897043010752688,275.80833333333334
stockholm,1987-08-01,9,4.334731182795699,134.37666666666667
stockholm,1987-09-01,14,5.1530000000000005,154.59
stockholm,1987-10-01,5,2.9316129032258065,90.88
stockholm,1987-11-01,4,1.5661666666666667,46.985
stockholm,1987-12-01,0,1.1305376344086022,35.04666666666667
stockholm,1988-01-01,0,0.1825268817204301,5.658333333333333
stockholm,1988-02-01,0,0.38109195402298857,11.051666666666668
stockholm,1988-03-01,6,2.7656989247311827,85.73666666666666
stockholm,1988-04-01,16,6.360388888888889,190.81166666666667
stockholm,1988-05-01,23,10.89806451612903,337.84
stockholm,1988-06-01,19,7.754111111111111,232.62333333333333
stockholm,1988-07-01,20,7.706290322580646,238.895
stockholm,1988-08-01,14,5.366935483870968,166.375
stockholm,1988-09-01,17,6.361888888888888,190.85666666666665
stockholm,1988-10-01,13,4.4114516129032255,136.755
stockholm,1988-11-01,7,3.114833333333333,93.445
stockholm,1988-12-01,0,1.978763440860215,61.34166666666667
stockholm,1989-01-01,1,1.7922043010752686,55.55833333333333
stockholm,1989-02-01,8,3.1097023809523807,87.07166666666666
stockholm,1989-03-01,6,2.550806451612903,79.075
stockholm,1989-04-01,13,5.619888888888889,168.59666666666666
stockholm,1989-05-01,28,10.626559139784947,329.42333333333335
stockholm,1989-06-01,23,10.061722222222222,301.8516666666667
stockholm,1989-07-01,21,9.16989247311828,284.26666666666665
stockholm,1989-08-01,16,6.135483870967741,190.2
stockholm,1989-09-01,15,5.927555555555555,177.82666666666665
stockholm,1989-10-01,7,3.189139784946237,98.86333333333334
stockholm,1989-11-01,2,1.8527777777777779,55.583333333333336
stockholm,1989-12-01,0,1.1755376344086022,36.44166666666667
stockholm,1990-01-01,0,0.8576881720430108,26.588333333333335
stockholm,1990-02-01,1,1.2680357142857144,35.505
stockholm,1990-03-01,13,5.430268817204301,168.33833333333334
stockholm,1990-04-01,19,7.754166666666666,232.625
stockholm,1990-05-01,20,9.791290322580645,303.53
stockholm,1990-06-01,22,9.536944444444446,286.10833333333335
stockholm,1990-07-01,14,6.223387096774194,192.925
stockholm,1990-08-01,20,7.1359139784946235,221.21333333333334
stockholm,1990-09-01,4,2.5436111111111113,76.30833333333334
stockholm,1990-10-01,7,2.950483870967742,91.465
stockholm,1990-11-01,4,1.9070555555555555,57.211666666666666
stockholm,1990-12-01,0,1.1296236559139785,35.01833333333333
stockholm,1991-01-01,1,1.8263978494623656,56.61833333333333
stockholm,1991-02-01,4,1.8123809523809524,50.74666666666667
stockholm,1991-03-01,5,1.99252688172043,61.76833333333333
stockholm,1991-04-01,19,7.046777777777778,211.40333333333334
stockholm,1991-05-01,16,6.278010752688172,194.61833333333334
stockholm,1991-06-01,11,5.7956111111111115,173.86833333333334
stockholm,1991-07-01,21,9.876397849462366,306.16833333333335
stockholm,1991-08-01,17,6.838494623655914,211.99333333333334
stockholm,1991-09-01,18,6.539555555555555,196.18666666666667
stockholm,1991-10-01,6,2.6566129032258066,82.355
stockholm,1991-11-01,1,0.8000555555555555,24.001666666666665
stockholm,1991-12-01,0,1.0994086021505376,34.08166666666666
stockholm,1992-01-01,2,2.3664516129032256,73.36
stockholm,1992-02-01,4,2.2542528735632184,65.37333333333333
stockholm,1992-03-01,5,2.92,90.52
stockholm,1992-04-01,12,3.7942222222222224,113.82666666666667
stockholm,1992-05-01,28,11.550645161290323,358.07
stockholm,1992-06-01,24,11.495111111111111,344.85333333333335
stockholm,1992-07-01,21,8.639086021505376,267.81166666666667
stockholm,1992-08-01,15,5.75510752688172,178.40833333333333
stockholm,1992-09-01,10,4.5536111111111115,136.60833333333335
stockholm,1992-10-01,1,2.003064516129032,62.095
stockholm,1992-11-01,2,1.1346666666666667,34.04
stockholm,1992-12-01,0,1.036935483870968,32.145
stockholm,1993-01-01,1,1.6325268817204301,50.608333333333334
stockholm,1993-02-01,5,2.645952380952381,74.08666666666667
stockholm,1993-03-01,11,4.058333333333334,125.80833333333334
stockholm,1993-04-01,19,7.542,226.26
stockholm,1993-05-01,25,10.740860215053765,332.9666666666667
stockholm,1993-06-01,18,8.360111111111111,250.80333333333334
stockholm,1993-07-01,14,5.954462365591398,184.58833333333334
stockholm,1993-08-01,14,5.381075268817204,166.81333333333333
stockholm,1993-09-01,14,5.262722222222222,157.88166666666666
stockholm,1993-10-01,7,3.058225806451613,94.80499999999999
stockholm,1993-11-01,0,0.30144444444444446,9.043333333333333
stockholm,1993-12-01,0,0.789247311827957,24.46666666666667
stockholm,1994-01-01,3,1.3891935483870967,43.065
stockholm,1994-02-01,8,3.429642857142857,96.03
stockholm,1994-03-01,12,4.205860215053764,130.38166666666666
stockholm,1994-04-01,17,6.545944444444444,196.37833333333333
stockholm,1994-05-01,26,10.483225806451614,324.98
stockholm,1994-06-01,19,9.176166666666665,275.28499999999997
stockholm,1994-07-01,28,13.674301075268817,423.9033333333333
stockholm,1994-08-01,15,6.1426881720430115,190.42333333333335
stockholm,1994-09-01,9,4.000722222222222,120.02166666666666
stockholm,1994-10-01,10,3.7849462365591395,117.33333333333333
stockholm,1994-11-01,3,2.4219999999999997,72.66
stockholm,1994-12-01,0,0.9506989247311828,29.471666666666668
stockholm,1995-01-01,0,1.4426881720430107,44.72333333333333
stockholm,1995-02-01,5,2.8601190476190474,80.08333333333333
stockholm,1995-03-01,6,2.8127956989247314,87.19666666666667
stockholm,1995-04-01,15,5.97138888888889,179.14166666666668
stockholm,1995-05-01,20,7.930698924731183,245.85166666666666
stockholm,1995-06-01,19,8.805333333333332,264.15999999999997
stockholm,1995-07-01,20,9.849838709677421,305.345
stockholm,1995-08-01,23,9.929301075268818,307.80833333333334
stockholm,1995-09-01,11,4.197666666666667,125.93
stockholm,1995-10-01,9,3.7876881720430107,117.41833333333334
stockholm,1995-11-01,2,1.9064444444444446,57.193333333333335
stockholm,1995-12-01,0,2.361989247311828,73.22166666666666
stockholm,1996-01-01,1,1.2064516129032257,37.4
stockholm,1996-02-01,9,3.417241379310345,99.10000000000001
stockholm,1996-03-01,14,4.605913978494623,142.78333333333333
stockholm,1996-04-01,20,8.446277777777777,253.38833333333332
stockholm,1996-05-01,15,7.0142473118279565,217.44166666666666
stockholm,1996-06-01,16,7.287166666666667,218.615
stockholm,1996-07-01,20,7.507795698924731,232.74166666666667
stockholm,1996-08-01,26,9.744032258064516,302.065
stockholm,1996-09-01,15,5.848444444444445,175.45333333333335
stockholm,1996-10-01,8,2.95252688172043,91.52833333333334
stockholm,1996-11-01,2,1.3487777777777776,40.46333333333333
stockholm,1996-12-01,0,1.8031182795698926,55.89666666666667
stockholm,1997-01-01,5,2.5273118279569893,78.34666666666666
stockholm,1997-02-01,9,2.9897023809523806,83.71166666666666
stockholm,1997-03-01,20,6.548333333333334,202.99833333333333
stockholm,1997-04-01,23,7.634666666666666,229.04
stockholm,1997-05-01,22,8.422688172043012,261.10333333333335
stockholm,1997-06-01,22,9.689944444444444,290.6983333333333
stockholm,1997-07-01,24,10.543978494623657,326.86333333333334
stockholm,1997-08-01,25,9.038172043010753,280.18333333333334
stockholm,1997-09-01,12,5.337000000000001,160.11
stockholm,1997-10-01,9,3.3686021505376345,104.42666666666666
stockholm,1997-11-01,3,1.1970555555555555,35.91166666666667
stockholm,1997-12-01,0,0.22580645161290322,7.0
stockholm,1998-01-01,1,0.9270967741935484,28.740000000000002
stockholm,1998-02-01,2,1.4375595238095238,40.251666666666665
stockholm,1998-03-01,11,4.127688172043011,127.95833333333333
stockholm,1998-04-01,10,4.374888888888889,131.24666666666667
stockholm,1998-05-01,22,9.143602150537633,283.45166666666665
stockholm,1998-06-01,10,5.233833333333333,157.015
stockholm,1998-07-01,19,6.637688172043011,205.76833333333335
stockholm,1998-08-01,15,5.341935483870968,165.6
stockholm,1998-09-01,11,4.601333333333333,138.04
stockholm,1998-10-01,5,2.7595698924731185,85.54666666666667
stockholm,1998-11-01,2,1.2678333333333331,38.035
stockholm,1998-12-01,0,0.6506989247311828,20.171666666666667
stockholm,1999-01-01,0,1.1705913978494624,36.288333333333334
stockholm,1999-02-01,6,2.8885714285714283,80.88
stockholm,1999-03-01,6,2.6729032258064516,82.86
stockholm,1999-04-01,14,5.845611111111111,175.36833333333334
stockholm,1999-05-01,24,9.353978494623657,289.97333333333336
stockholm,1999-06-01,22,10.665555555555555,319.96666666666664
stockholm,1999-07-01,26,10.79505376344086,334.64666666666665
stockholm,1999-08-01,21,8.417849462365592,260.9533333333333
stockholm,1999-09-01,13,6.051888888888889,181.55666666666667
stockholm,1999-10-01,6,2.7706451612903225,85.89
stockholm,1999-11-01,3,2.1643333333333334,64.93
stockholm,1999-12-01,0,1.2123655913978495,37.583333333333336
stockholm,2000-01-01,2,2.203279569892473,68.30166666666666
stockholm,2000-02-01,8,3.144137931034483,91.18
stockholm,2000-03-01,20,7.104408602150538,220.23666666666668
stockholm,2000-04-01,13,5.619944444444444,168.59833333333333
stockholm,2000-05-01,18,8.481505376344087,262.9266666666667
stockholm,2000-06-01,19,8.727277777777777,261.8183333333333
stockholm,2000-07-01,12,4.627204301075269,143.44333333333333
stockholm,2000-08-01,19,7.093870967741935,219.91
stockholm,2000-09-01,22,7.6258333333333335,228.775
stockholm,2000-10-01,2,1.3643548387096776,42.295
stockholm,2000-11-01,0,0.2642777777777778,7.928333333333333
stockholm,2000-12-01,0,0.8336559139784946,25.843333333333334
stockholm,2001-01-01,0,1.2616666666666665,39.111666666666665
stockholm,2001-02-01,9,4.028869047619048,112.80833333333334
stockholm,2001-03-01,15,4.812204301075269,149.17833333333334
stockholm,2001-04-01,13,4.979,149.37
stockholm,2001-05-01,20,8.485752688172044,263.05833333333334
stockholm,2001-06-01,21,9.395055555555556,281.8516666666667
stockholm,2001-07-01,23,10.127204301075269,313.9433333333333
stockholm,2001-08-01,19,7.198978494623656,223.16833333333335
stockholm,2001-09-01,7,3.7459444444444445,112.37833333333333
stockholm,2001-10-01,3,2.1625806451612903,67.04
stockholm,2001-11-01,3,2.5087222222222225,75.26166666666667
stockholm,2001-12-01,0,0.9910215053763441,30.721666666666668
stockholm,2002-01-01,1,1.0382795698924732,32.18666666666667
stockholm,2002-02-01,5,2.3667261904761903,66.26833333333333
stockholm,2002-03-01,15,5.991451612903226,185.73499999999999
stockholm,2002-04-01,21,8.425444444444445,252.76333333333332
stockholm,2002-05-01,27,11.060483870967742,342.875
stockholm,2002-06-01,25,10.565166666666666,316.955
stockholm,2002-07-01,17,7.971505376344086,247.11666666666667
stockholm,2002-08-01,26,10.62247311827957,329.2966666666667
stockholm,2002-09-01,21,7.923111111111111,237.69333333333333
stockholm,2002-10-01,7,2.666182795698925,82.65166666666667
stockholm,2002-11-01,2,0.8552222222222222,25.656666666666666
stockholm,2002-12-01,0,1.1207526881720429,34.74333333333333
stockholm,2003-01-01,1,1.474731182795699,45.71666666666667
stockholm,2003-02-01,6,3.144047619047619,88.03333333333333
stockholm,2003-03-01,16,5.8136559139784945,180.22333333333333
stockholm,2003-04-01,17,7.287722222222222,218.63166666666666
stockholm,2003-05-01,24,8.985053763440861,278.5366666666667
stockholm,2003-06-01,20,8.240833333333333,247.225
stockholm,2003-07-01,22,9.269301075268817,287.34833333333336
stockholm,2003-08-01,17,7.067741935483871,219.1
stockholm,2003-09-01,15,6.627055555555556,198.81166666666667
stockholm,2003-10-01,6,3.141236559139785,97.37833333333333
stockholm,2003-11-01,2,0.7430555555555555,22.291666666666664
stockholm,2003-12-01,0,1.0461827956989247,32.431666666666665
stockholm,2004-01-01,0,0.9399462365591399,29.138333333333335
stockholm,2004-02-01,6,2.8513793103448277,82.69
stockholm,2004-03-01,11,4.643655913978495,143.95333333333335
stockholm,2004-04-01,22,8.828944444444444,264.86833333333334
stockholm,2004-05-01,19,7.793763440860214,241.60666666666665
stockholm,2004-06-01,20,8.199222222222222,245.97666666666666
stockholm,2004-07-01,17,7.345967741935484,227.725
stockholm,2004-08-01,19,7.40478494623656,229.54833333333335
stockholm,2004-09-01,9,4.772,143.16
stockholm,2004-10-01,3,2.3463978494623654,72.73833333333333
stockholm,2004-11-01,7,2.7792777777777777,83.37833333333333
stockholm,2004-12-01,0,1.4872580645161289,46.105
stockholm,2005-01-01,0,1.34252688172043,41.61833333333333
stockholm,2005-02-01,3,1.8947023809523809,53.05166666666666
stockholm,2005-03-01,16,6.10236559139785,189.17333333333335
stockholm,2005-04-01,21,8.737666666666666,262.13
stockholm,2005-05-01,16,6.592634408602151,204.37166666666667
stockholm,2005-06-01,20,8.59088888888889,257.7266666666667
stockholm,2005-07-01,17,9.047150537634408,280.46166666666664
stockholm,2005-08-01,13,6.594838709677419,204.44
stockholm,2005-09-01,20,6.918666666666667,207.56
stockholm,2005-10-01,13,5.0210215053763445,155.65166666666667
stockholm,2005-11-01,1,1.690611111111111,50.718333333333334
stockholm,2005-12-01,0,1.3548924731182794,42.001666666666665
stockholm,2006-01-01,0,1.2965591397849463,40.193333333333335
stockholm,2006-02-01,4,2.1435714285714287,60.02
stockholm,2006-03-01,12,4.863709677419355,150.775
stockholm,2006-04-01,16,6.2363333333333335,187.09
stockholm,2006-05-01,21,8.20758064516129,254.435
stockholm,2006-06-01,27,11.479222222222223,344.37666666666667
stockholm,2006-07-01,28,11.434408602150537,354.46666666666664
stockholm,2006-08-01,19,7.578440860215054,234.93166666666667
stockholm,2006-09-01,17,6.426101851851852,192.78305555555556
stockholm,2006-10-01,5,2.0652150537634406,64.02166666666666
stockholm,2006-11-01,7,2.308,69.24
stockholm,2006-12-01,0,1.2580376344086022,38.99916666666667
stockholm,2007-01-01,1,1.656774193548387,51.36
stockholm,2007-02-01,0,1.3135119047619048,36.778333333333336
stockholm,2007-03-01,13,4.783297491039427,148.28222222222223
stockholm,2007-04-01,23,8.76474074074074,262.9422222222222
stockholm,2007-05-01,18,7.137105734767025,221.25027777777777
stockholm,2007-06-01,19,9.874055555555556,296.2216666666667
stockholm,2007-07-01,17,7.611783154121864,235.96527777777777
stockholm,2007-08-01,20,7.26665770609319,225.26638888888888
stockholm,2007-09-01,12,4.937157407407407,148.1147222222222
stockholm,2007-10-01,7,2.9345071684587816,90.96972222222223
stockholm,2007-11-01,1,1.8875092592592595,56.62527777777778
stockholm,2007-12-01,0,0.8085931899641576,25.066388888888888
stockholm,2008-01-01,0,1.2384946236559142,38.39333333333334
stockholm,2008-02-01,8,3.2572892720306514,94.46138888888889
stockholm,2008-03-01,11,4.389677419354838,136.07999999999998
stockholm,2008-04-01,16,6.849712962962963,205.49138888888888
stockholm,2008-05-01,23,9.929471326164876,307.81361111111113
stockholm,2008-06-01,24,10.394935185185185,311.84805555555556
stockholm,2008-07-01,27,10.407948028673836,322.6463888888889
stockholm,2008-08-01,10,4.7800806451612905,148.1825
stockholm,2008-09-01,8,3.7485833333333334,112.4575
stockholm,2008-10-01,8,3.571953405017921,110.73055555555555
stockholm,2008-11-01,6,2.0191018518518518,60.573055555555555
stockholm,2008-12-01,0,1.1561021505376345,35.83916666666667
stockholm,2009-01-01,0,1.667562724014337,51.69444444444444
stockholm,2009-02-01,4,2.266121031746032,63.45138888888889
stockholm,2009-03-01,7,3.080743727598566,95.50305555555555
stockholm,2009-04-01,22,9.351583333333334,280.5475
stockholm,2009-05-01,21,9.301433691756271,288.34444444444443
stockholm,2009-06-01,20,8.758425925925927,262.7527777777778
stockholm,2009-07-01,21,7.113010752688172,220.50333333333333
stockholm,2009-08-01,22,8.399802867383514,260.3938888888889
stockholm,2009-09-01,18,7.149222222222222,214.47666666666666
stockholm,2009-10-01,9,3.343521505376344,103.64916666666666
stockholm,2009-11-01,0,0.6152685185185185,18.458055555555553
stockholm,2009-12-01,0,0.6753763440860215,20.936666666666667
stockholm,2010-01-01,0,1.2154301075268819,37.678333333333335
stockholm,2010-02-01,2,1.321736111111111,37.00861111111111
stockholm,2010-03-01,16,5.3066218637992835,164.5052777777778
stockholm,2010-04-01,16,6.686462962962963,200.5938888888889
stockholm,2010-05-01,17,7.969318996415771,247.04888888888888
stockholm,2010-06-01,24,10.882333333333333,326.47
stockholm,2010-07-01,23,9.745259856630824,302.10305555555556
stockholm,2010-08-01,13,5.557383512544804,172.2788888888889
stockholm,2010-09-01,13,5.413814814814814,162.41444444444443
stockholm,2010-10-01,14,4.183700716845879,129.69472222222223
stockholm,2010-11-01,4,1.786314814814815,53.589444444444446
stockholm,2010-12-01,0,0.9737455197132616,30.18611111111111
stockholm,2011-01-01,2,1.7067114695340502,52.908055555555556
stockholm,2011-02-01,6,3.364970238095238,94.21916666666667
stockholm,2011-03-01,21,6.896836917562724,213.80194444444444
stockholm,2011-04-01,18,8.361601851851852,250.84805555555556
stockholm,2011-05-01,21,9.221962365591398,285.8808333333333
stockholm,2011-06-01,22,10.910805555555555,327.32416666666666
stockholm,2011-07-01,18,7.453844086021506,231.06916666666666
stockholm,2011-08-01,17,6.821102150537634,211.45416666666665
stockholm,2011-09-01,15,5.70212037037037,171.0636111111111
stockholm,2011-10-01,13,4.653198924731183,144.24916666666667
stockholm,2011-11-01,2,1.7905185185185184,53.715555555555554
stockholm,2011-12-01,0,1.1535125448028674,35.75888888888889
stockholm,2012-01-01,3,1.2690232974910394,39.33972222222222
stockholm,2012-02-01,10,3.3455076628352494,97.01972222222223
stockholm,2012-03-01,17,5.777804659498208,179.11194444444445
stockholm,2012-04-01,16,6.10875,183.2625
stockholm,2012-05-01,24,10.08284946236559,312.5683333333333
stockholm,2012-06-01,16,6.912398148148148,207.37194444444444
stockholm,2012-07-01,20,7.991971326164874,247.7511111111111
stockholm,2012-08-01,17,6.599847670250896,204.59527777777777
stockholm,2012-09-01,13,4.875324074074074,146.25972222222222
stockholm,2012-10-01,6,2.7798297491039423,86.17472222222221
stockholm,2012-11-01,3,1.5850555555555557,47.55166666666667
stockholm,2012-12-01,0,0.805573476702509,24.97277777777778
stockholm,2013-01-01,3,1.5122311827956991,46.87916666666667
stockholm,2013-02-01,7,2.1874900793650793,61.24972222222222
stockholm,2013-03-01,23,8.26823476702509,256.3152777777778
stockholm,2013-04-01,20,7.88299074074074,236.4897222222222
stockholm,2013-05-01,22,9.204292114695342,285.3330555555556
stockholm,2013-06-01,20,8.79675,263.9025
stockholm,2013-07-01,23,9.454220430107526,293.0808333333333
stockholm,2013-08-01,22,8.766989247311827,271.77666666666664
stockholm,2013-09-01,17,6.410444444444445,192.31333333333333
stockholm,2013-10-01,9,3.667293906810036,113.68611111111112
stockholm,2013-11-01,3,2.0928981481481483,62.786944444444444
stockholm,2013-12-01,0,1.0759229390681004,33.353611111111114
stockholm,2014-01-01,0,0.4651702508960573,14.420277777777777
stockholm,2014-02-01,1,0.8350892857142858,23.3825
stockholm,2014-03-01,16,5.29731182795699,164.21666666666667
stockholm,2014-04-01,19,8.521787037037036,255.6536111111111
stockholm,2014-05-01,17,7.108530465949821,220.36444444444444
stockholm,2014-06-01,17,6.928851851851851,207.86555555555555
stockholm,2014-07-01,25,10.863736559139785,336.7758333333333
stockholm,2014-08-01,22,7.48094982078853,231.90944444444443
stockholm,2014-09-01,23,8.111148148148148,243.33444444444444
stockholm,2014-10-01,3,1.6650537634408602,51.61666666666667
stockholm,2014-11-01,0,0.16843518518518516,5.053055555555555
stockholm,2014-12-01,0,1.6565232974910395,51.352222222222224
stockholm,2015-01-01,0,0.6678405017921146,20.703055555555554
stockholm,2015-02-01,6,2.3737003968253965,66.4636111111111
stockholm,2015-03-01,15,5.121209677419355,158.7575
stockholm,2015-04-01,21,7.680453703703704,230.41361111111112
stockholm,2015-05-01,16,6.903781362007169,214.01722222222222
stockholm,2015-06-01,19,8.236518518518519,247.09555555555556
stockholm,2015-07-01,17,6.847634408602151,212.27666666666667
stockholm,2015-08-01,27,10.972078853046595,340.13444444444445
stockholm,2015-09-01,16,5.5588240740740735,166.76472222222222
stockholm,2015-10-01,15,5.162616487455198,160.04111111111112
stockholm,2015-11-01,3,1.537074074074074,46.11222222222222
stockholm,2015-12-01,0,1.8086021505376346,56.06666666666667
stockholm,2016-01-01,2,1.642293906810036,50.91111111111111
stockholm,2016-02-01,10,3.7493390804597704,108.73083333333334
stockholm,2016-03-01,11,3.808100358422939,118.05111111111111
stockholm,2016-04-01,17,6.175185185185185,185.25555555555556
stockholm,2016-05-01,21,9.727437275985663,301.55055555555555
stockholm,2016-06-01,23,9.797074074074073,293.9122222222222
stockholm,2016-07-01,25,10.118808243727598,313.68305555555554
stockholm,2016-08-01,19,6.756756272401434,209.45944444444444
stockholm,2016-09-01,20,6.863824074074074,205.91472222222222
stockholm,2016-10-01,8,2.8355913978494622,87.90333333333334
stockholm,2016-11-01,2,1.4430925925925926,43.29277777777778
stockholm,2016-12-01,0,1.9889874551971327,61.658611111111114
stockholm,2017-01-01,0,1.4902240143369176,46.19694444444445
stockholm,2017-02-01,11,3.3475099206349204,93.73027777777777
stockholm,2017-03-01,12,4.780143369175627,148.18444444444444
stockholm,2017-04-01,19,6.938842592592593,208.1652777777778
stockholm,2017-05-01,23,9.915367383512544,307.37638888888887
stockholm,2017-06-01,22,9.300425925925927,279.0127777777778
stockholm,2017-07-01,25,9.021666666666667,279.6716666666667
stockholm,2017-08-01,19,7.720761648745519,239.3436111111111
stockholm,2017-09-01,5,3.3304259259259257,99.91277777777778
stockholm,2017-10-01,7,2.897956989247312,89.83666666666667
stockholm,2017-11-01,5,1.8555833333333334,55.667500000000004
stockholm,2017-12-01,0,0.6364247311827957,19.729166666666668
stockholm,2018-01-01,0,1.1694444444444445,36.25277777777778
stockholm,2018-02-01,2,2.1700595238095235,60.76166666666666
stockholm,2018-03-01,15,5.340537634408602,165.55666666666667
stockholm,2018-04-01,19,7.720083333333333,231.6025
stockholm,2018-05-01,27,13.717132616487454,425.2311111111111
stockholm,2018-06-01,28,10.64737037037037,319.4211111111111
stockholm,2018-07-01,28,12.566200716845877,389.5522222222222
stockholm,2018-08-01,22,8.14921146953405,252.62555555555556
stockholm,2018-09-01,15,6.263675925925925,187.91027777777776
stockholm,2018-10-01,8,3.930483870967742,121.845
stockholm,2018-11-01,2,1.5167962962962962,45.50388888888889
stockholm,2018-12-01,0,0.5655645161290322,17.5325
stockholm,2019-01-01,1,1.521863799283154,47.17777777777778
stockholm,2019-02-01,9,3.425694444444445,95.91944444444445
stockholm,2019-03-01,13,4.472249103942652,138.63972222222222
stockholm,2019-04-01,23,9.294601851851853,278.83805555555557
stockholm,2019-05-01,19,8.209363799283155,254.49027777777778
stockholm,2019-06-01,24,10.974629629629629,329.2388888888889
stockholm,2019-07-01,23,9.100286738351254,282.1088888888889
stockholm,2019-08-01,20,7.204372759856631,223.33555555555557
stockholm,2019-09-01,16,5.816694444444445,174.50083333333333
stockholm,2019-10-01,5,2.6730824372759856,82.86555555555556
stockholm,2019-11-01,3,1.112324074074074,33.36972222222222
stockholm,2019-12-01,0,0.6383781362007169,19.789722222222224
stockholm,2020-01-01,1,1.1838799283154122,36.70027777777778
stockholm,2020-02-01,9,3.1988314176245214,92.76611111111112
stockholm,2020-03-01,14,5.354793906810036,165.9986111111111
stockholm,2020-04-01,22,8.194277777777778,245.82833333333332
stockholm,2020-05-01,26,9.466191756272401,293.45194444444445
stockholm,2020-06-01,25,13.239574074074074,397.1872222222222
stockholm,2020-07-01,23,8.89299283154122,275.6827777777778
stockholm,2020-08-01,27,10.263440860215054,318.1666666666667
stockholm,2020-09-01,14,5.54412037037037,166.32361111111112
stockholm,2020-10-01,4,2.523431899641577,78.22638888888889
stockholm,2020-11-01,1,1.4600462962962963,43.80138888888889
stockholm,2020-12-01,0,0.11542114695340502,3.5780555555555558
stockholm,2021-01-01,1,0.7907795698924731,24.514166666666668
stockholm,2021-02-01,6,3.018799603174603,84.52638888888889
